CarPosition	8341223	10.1,0.9,-27.7	0.0073	5.8,-0.2,-0.9
CarPosition	8510741	10.2,0.9,-27.7	0.0076	5.8,-0.2,-0.9
CarPosition	8675778	10.3,0.9,-27.7	0.0080	5.9,0.0,-0.8
CarPosition	8865279	10.4,0.9,-27.8	0.0083	6.0,-0.2,-0.7
CarPosition	9014881	10.5,0.9,-27.8	0.0087	6.1,0.0,-0.6
CarPosition	9184431	10.6,0.9,-27.8	0.0091	6.2,-0.2,-0.5
CarPosition	9356438	10.7,0.9,-27.8	0.0095	6.3,0.0,-0.3
CarPosition	9517975	10.8,0.9,-27.8	0.0099	6.3,0.0,-0.3
CarPosition	9685599	10.9,0.9,-27.8	0.0103	6.4,-0.2,-0.2
CarPosition	9865073	11.0,0.9,-27.8	0.0107	6.5,0.0,-0.1
CarPosition	10024753	11.1,0.9,-27.8	0.0111	6.7,-0.2,-0.1
CarPosition	10194236	11.2,0.9,-27.8	0.0111	6.8,0.0,0.0
CarPosition	10363755	11.3,0.9,-27.8	0.0115	6.9,-0.2,0.1
CarPosition	10534356	11.4,0.9,-27.8	0.0119	7.0,0.0,0.1
CarPosition	10699861	11.6,0.9,-27.8	0.0124	7.0,0.0,0.1
CarPosition	10879146	11.7,0.9,-27.8	0.0128	7.1,-0.2,0.2
CarPosition	11039135	11.8,0.9,-27.8	0.0132	7.2,0.0,-0.2
CarPosition	11208479	11.9,0.9,-27.8	0.0137	7.3,-0.2,-0.4
CarPosition	11378038	12.1,0.9,-27.8	0.0141	7.4,0.0,-0.5
CarPosition	11537610	12.2,0.9,-27.8	0.0145	7.4,-0.2,-0.6
CarPosition	11713988	12.3,0.9,-27.8	0.0150	7.4,-0.2,-0.6
CarPosition	11893511	12.4,0.9,-27.8	0.0154	7.5,0.0,-0.8
CarPosition	12053091	12.6,0.9,-27.8	0.0159	7.6,-0.2,-0.6
CarPosition	12212702	12.7,0.9,-27.9	0.0163	7.6,0.0,-0.7
CarPosition	12382511	12.8,0.9,-27.9	0.0168	7.7,-0.2,-0.8
CarPosition	12553189	12.9,0.9,-27.9	0.0173	7.7,0.0,-0.9
CarPosition	12724092	13.1,0.9,-27.9	0.0177	7.7,0.0,-0.9
CarPosition	12904778	13.2,0.9,-27.9	0.0182	7.8,-0.2,-0.9
CarPosition	13064361	13.3,0.9,-27.9	0.0187	7.9,0.0,-1.0
CarPosition	13225895	13.5,0.9,-27.9	0.0191	8.0,-0.2,-1.1
CarPosition	13393490	13.6,0.9,-28.0	0.0196	8.0,0.0,-1.2
CarPosition	13564147	13.7,0.9,-28.0	0.0201	8.1,-0.2,-1.3
CarPosition	13752538	13.9,0.9,-28.0	0.0206	8.1,0.0,-1.4
CarPosition	13902135	14.0,0.9,-28.0	0.0211	8.1,0.0,-1.4
CarPosition	14071696	14.2,0.9,-28.1	0.0216	8.3,-0.2,-1.3
CarPosition	14241239	14.3,0.9,-28.1	0.0221	8.3,0.0,-1.3
CarPosition	14410788	14.4,0.9,-28.1	0.0224	8.4,-0.2,-1.2
CarPosition	14580340	14.6,0.9,-28.1	0.0229	8.5,0.0,-1.2
CarPosition	14759865	14.7,0.9,-28.1	0.0234	8.6,-0.2,-1.2
CarPosition	14909517	14.9,0.9,-28.2	0.0239	8.6,-0.2,-1.2
CarPosition	15080039	15.0,0.9,-28.2	0.0244	8.6,0.0,-1.7
CarPosition	15248613	15.1,0.9,-28.2	0.0250	8.6,-0.2,-2.0
CarPosition	15420820	15.3,0.9,-28.3	0.0255	8.6,0.0,-2.1
CarPosition	15582021	15.4,0.9,-28.3	0.0260	8.6,-0.2,-2.3
CarPosition	15769907	15.6,0.9,-28.3	0.0265	8.7,0.0,-2.5
CarPosition	15920567	15.7,0.9,-28.4	0.0270	8.7,0.0,-2.5
CarPosition	16090079	15.9,0.9,-28.4	0.0276	8.9,-0.2,-1.8
CarPosition	16258642	16.0,0.9,-28.4	0.0281	9.0,0.0,-1.6
CarPosition	16428422	16.2,0.9,-28.5	0.0286	9.0,-0.2,-1.7
CarPosition	16597702	16.3,0.9,-28.5	0.0292	9.1,0.0,-1.7
CarPosition	16777227	16.5,0.9,-28.5	0.0297	9.1,-0.2,-1.8
CarPosition	16927875	16.6,0.9,-28.6	0.0303	9.1,-0.2,-1.8
CarPosition	17107373	16.8,0.9,-28.6	0.0308	9.1,0.0,-2.0
CarPosition	17275911	17.0,0.9,-28.6	0.0314	9.1,-0.2,-2.1
CarPosition	17446444	17.1,0.9,-28.7	0.0319	9.2,0.0,-2.1
CarPosition	17606056	17.3,0.9,-28.7	0.0325	9.3,-0.2,-2.0
CarPosition	17794537	17.4,0.9,-28.7	0.0330	9.3,0.0,-1.9
CarPosition	17945267	17.6,0.9,-28.8	0.0335	9.4,-0.2,-1.8
CarPosition	18113692	17.7,0.9,-28.8	0.0341	9.4,-0.2,-1.8
CarPosition	18283483	17.9,0.9,-28.8	0.0347	9.4,0.0,-1.7
CarPosition	18452818	18.0,0.9,-28.8	0.0352	9.5,-0.2,-1.5
CarPosition	18623359	18.2,0.9,-28.9	0.0358	9.5,0.0,-1.4
CarPosition	18801916	18.4,0.9,-28.9	0.0364	9.5,-0.2,-1.3
CarPosition	18951732	18.5,0.9,-28.9	0.0369	9.5,0.0,-1.5
CarPosition	19123705	18.7,0.9,-28.9	0.0375	9.5,0.0,-1.5
CarPosition	19292247	18.9,0.9,-29.0	0.0381	9.6,-0.2,-1.5
CarPosition	19461799	19.0,0.9,-29.0	0.0386	9.6,0.0,-1.5
CarPosition	19631322	19.2,0.9,-29.0	0.0392	9.7,-0.2,-1.6
CarPosition	19810841	19.3,0.9,-29.0	0.0398	9.7,0.0,-1.6
CarPosition	19970424	19.5,0.9,-29.1	0.0404	9.7,-0.2,-1.5
CarPosition	20139999	19.7,0.9,-29.1	0.0410	9.8,0.0,-1.5
CarPosition	20301996	19.8,0.9,-29.1	0.0415	9.8,0.0,-1.5
CarPosition	20472960	20.0,0.9,-29.1	0.0421	9.8,-0.2,-1.4
CarPosition	20642548	20.2,0.9,-29.2	0.0427	9.8,0.0,-1.4
CarPosition	20832012	20.3,0.9,-29.2	0.0433	9.8,-0.2,-1.3
CarPosition	20981850	20.5,0.9,-29.2	0.0438	9.9,0.0,-1.2
CarPosition	21151167	20.7,0.9,-29.2	0.0445	9.9,-0.2,-1.0
CarPosition	21314207	20.8,0.9,-29.2	0.0451	9.9,-0.2,-1.0
CarPosition	21491825	21.0,0.9,-29.3	0.0457	9.9,0.0,-0.9
CarPosition	21661622	21.2,0.9,-29.3	0.0463	10.0,-0.2,-0.8
CarPosition	21831097	21.3,0.9,-29.3	0.0469	10.0,0.0,-0.6
CarPosition	21990961	21.5,0.9,-29.3	0.0475	10.0,-0.2,-0.4
CarPosition	22160333	21.7,0.9,-29.3	0.0480	10.0,0.0,-0.2
CarPosition	22321111	21.8,0.9,-29.3	0.0486	10.0,0.0,-0.2
CarPosition	22499321	22.0,0.9,-29.3	0.0492	10.0,-0.2,0.0
CarPosition	22661571	22.2,0.9,-29.3	0.0498	10.0,0.0,0.2
CarPosition	22841091	22.3,0.9,-29.3	0.0504	10.0,-0.2,0.4
CarPosition	23000704	22.5,0.9,-29.3	0.0510	10.0,0.0,-0.2
CarPosition	23171615	22.7,0.9,-29.3	0.0516	10.0,-0.2,-0.3
CarPosition	23340074	22.8,0.9,-29.3	0.0522	9.9,0.0,-0.4
CarPosition	23511551	23.0,0.9,-29.3	0.0528	9.9,0.0,-0.4
CarPosition	23679145	23.2,0.9,-29.3	0.0533	9.9,-0.2,-0.4
CarPosition	23861200	23.3,0.9,-29.3	0.0539	9.9,0.0,-0.5
CarPosition	24010812	23.5,0.9,-29.3	0.0545	9.9,-0.2,-0.1
CarPosition	24183709	23.7,0.9,-29.3	0.0551	10.0,0.0,0.0
CarPosition	24352736	23.9,0.9,-29.3	0.0559	10.0,-0.2,0.0
CarPosition	24522354	24.0,0.9,-29.3	0.0565	10.0,-0.2,0.0
CarPosition	24681886	24.2,0.9,-29.3	0.0571	10.0,0.0,0.0
CarPosition	24871383	24.3,0.9,-29.3	0.0577	10.0,-0.2,0.1
CarPosition	25020987	24.5,0.9,-29.3	0.0583	10.0,0.0,0.3
CarPosition	25190572	24.7,0.9,-29.3	0.0589	10.0,-0.2,0.4
CarPosition	25360123	24.9,0.9,-29.3	0.0595	10.0,0.0,0.6
CarPosition	25529672	25.0,0.9,-29.3	0.0601	10.0,0.0,0.6
CarPosition	25699405	25.2,0.9,-29.3	0.0607	10.0,-0.2,0.8
CarPosition	25881717	25.4,0.9,-29.3	0.0613	9.9,0.0,0.9
CarPosition	26031353	25.5,0.9,-29.2	0.0619	10.0,-0.2,0.6
CarPosition	26203428	25.7,0.9,-29.2	0.0625	10.0,0.0,0.5
CarPosition	26372074	25.9,0.9,-29.2	0.0631	10.0,-0.2,0.5
CarPosition	26540563	26.0,0.9,-29.2	0.0637	10.0,0.0,0.5
CarPosition	26710110	26.2,0.9,-29.2	0.0643	10.0,0.0,0.5
CarPosition	26889633	26.4,0.9,-29.2	0.0649	10.0,-0.2,0.4
CarPosition	27049209	26.5,0.9,-29.2	0.0655	10.0,0.0,0.2
CarPosition	27209037	26.7,0.9,-29.2	0.0661	10.0,-0.2,0.1
CarPosition	27378386	26.9,0.9,-29.2	0.0671	10.0,0.0,-0.1
CarPosition	27547924	27.0,0.9,-29.2	0.0678	10.0,-0.2,-0.2
CarPosition	27717571	27.2,0.9,-29.2	0.0684	10.0,-0.2,-0.2
CarPosition	27897205	27.4,0.9,-29.2	0.0690	10.0,0.0,-0.4
CarPosition	28056545	27.5,0.9,-29.2	0.0696	10.0,-0.2,-0.2
CarPosition	28226092	27.7,0.9,-29.2	0.0702	10.0,0.0,-0.1
CarPosition	28397161	27.9,0.9,-29.2	0.0709	10.0,-0.2,-0.1
CarPosition	28559156	28.0,0.9,-29.2	0.0715	10.0,0.0,-0.1
CarPosition	28730319	28.2,0.9,-29.2	0.0721	10.0,0.0,-0.1
CarPosition	28907939	28.4,0.9,-29.2	0.0727	10.0,-0.2,0.0
CarPosition	29077491	28.6,0.9,-29.2	0.0734	10.0,0.0,0.1
CarPosition	29237055	28.7,0.9,-29.2	0.0740	10.0,-0.2,0.2
CarPosition	29406618	28.9,0.9,-29.2	0.0746	10.0,0.0,0.3
CarPosition	29576186	29.1,0.9,-29.2	0.0752	10.0,-0.2,0.4
CarPosition	29748062	29.2,0.9,-29.2	0.0758	10.0,0.0,0.5
CarPosition	29908025	29.4,0.9,-29.2	0.0764	10.0,0.0,0.5
CarPosition	30090106	29.6,0.9,-29.2	0.0771	10.0,-0.2,0.6
CarPosition	30249596	29.7,0.9,-29.2	0.0783	10.0,0.0,0.7
CarPosition	30419152	29.9,0.9,-29.2	0.0790	10.0,-0.2,0.8
CarPosition	30588707	30.1,0.9,-29.1	0.0796	9.9,0.0,0.9
CarPosition	30758250	30.2,0.9,-29.1	0.0803	9.9,-0.2,1.0
CarPosition	30920764	30.4,0.9,-29.1	0.0809	9.9,-0.2,1.0
CarPosition	31088675	30.6,0.9,-29.1	0.0815	9.9,0.0,1.5
CarPosition	31258228	30.7,0.9,-29.1	0.0822	9.8,-0.2,1.7
CarPosition	31429261	30.9,0.9,-29.0	0.0828	9.8,0.0,2.0
CarPosition	31589815	31.1,0.9,-29.0	0.0834	9.7,-0.2,2.3
CarPosition	31778299	31.2,0.9,-28.9	0.0841	9.6,0.0,2.6
CarPosition	31927958	31.4,0.9,-28.9	0.0847	9.6,0.0,2.6
CarPosition	32098593	31.6,0.9,-28.9	0.0853	9.7,-0.2,2.1
CarPosition	32269004	31.7,0.9,-28.8	0.0860	9.8,0.0,2.1
CarPosition	32437565	31.9,0.9,-28.8	0.0866	9.8,-0.2,2.1
CarPosition	32608080	32.0,0.9,-28.7	0.0873	9.7,0.0,2.1
CarPosition	32785634	32.2,0.9,-28.7	0.0879	9.7,-0.2,2.2
CarPosition	32946038	32.4,0.9,-28.7	0.0896	9.7,0.0,2.4
CarPosition	33107524	32.5,0.9,-28.6	0.0902	9.7,0.0,2.4
CarPosition	33285120	32.7,0.9,-28.6	0.0909	9.7,-0.2,2.5
CarPosition	33447259	32.9,0.9,-28.6	0.0916	9.7,0.0,2.5
CarPosition	33615812	33.0,0.9,-28.5	0.0922	9.7,-0.2,2.6
CarPosition	33795344	33.2,0.9,-28.5	0.0929	9.6,0.0,2.6
CarPosition	33954956	33.4,0.9,-28.4	0.0936	9.8,-0.2,1.9
CarPosition	34116455	33.5,0.9,-28.4	0.0942	9.8,-0.2,1.9
CarPosition	34294057	33.7,0.9,-28.4	0.0949	9.9,0.0,1.6
CarPosition	34473558	33.9,0.9,-28.3	0.0956	9.9,-0.2,1.4
CarPosition	34624159	34.0,0.9,-28.3	0.0962	9.9,0.0,1.1
CarPosition	34802702	34.2,0.9,-28.3	0.0969	9.9,-0.2,0.9
CarPosition	34962284	34.4,0.9,-28.3	0.0976	9.8,0.0,1.7
CarPosition	35132945	34.5,0.9,-28.3	0.0982	9.8,0.0,1.7
CarPosition	35301469	34.7,0.9,-28.2	0.0989	9.8,-0.2,1.8
CarPosition	35472905	34.8,0.9,-28.2	0.1010	9.7,0.0,1.8
CarPosition	35631784	35.0,0.9,-28.2	0.1016	9.7,-0.2,1.7
CarPosition	35821247	35.2,0.9,-28.2	0.1024	9.7,0.0,1.6
CarPosition	35972828	35.3,0.9,-28.1	0.1030	9.8,-0.2,1.3
CarPosition	36150383	35.5,0.9,-28.1	0.1037	9.8,0.0,1.3
CarPosition	36311080	35.7,0.9,-28.1	0.1043	9.8,0.0,1.3
CarPosition	36480893	35.8,0.9,-28.1	0.1050	9.8,-0.2,1.3
CarPosition	36649598	36.0,0.9,-28.0	0.1057	9.9,0.0,1.4
CarPosition	36825199	36.2,0.9,-28.0	0.1064	9.9,-0.2,1.5
CarPosition	36986806	36.3,0.9,-28.0	0.1071	9.8,0.0,1.8
CarPosition	37154525	36.5,0.9,-28.0	0.1077	9.8,-0.2,2.0
CarPosition	37315117	36.7,0.9,-27.9	0.1084	9.8,-0.2,2.0
CarPosition	37494626	36.8,0.9,-27.9	0.1091	9.8,0.0,2.2
CarPosition	37663195	37.0,0.9,-27.8	0.1098	9.7,-0.2,2.3
CarPosition	37832717	37.1,0.9,-27.8	0.1118	9.7,0.0,2.5
CarPosition	37992336	37.3,0.9,-27.8	0.1125	9.7,-0.2,2.3
CarPosition	38161884	37.5,0.9,-27.7	0.1132	9.7,0.0,2.3
CarPosition	38341395	37.6,0.9,-27.7	0.1138	9.7,-0.2,2.3
CarPosition	38501523	37.8,0.9,-27.6	0.1145	9.7,-0.2,2.3
CarPosition	38681055	38.0,0.9,-27.6	0.1152	9.7,0.0,2.3
CarPosition	38850599	38.1,0.9,-27.6	0.1158	9.7,-0.2,2.3
CarPosition	39010175	38.3,0.9,-27.5	0.1165	9.6,0.0,2.7
CarPosition	39179738	38.5,0.9,-27.5	0.1171	9.6,-0.2,2.9
CarPosition	39349305	38.6,0.9,-27.4	0.1178	9.5,0.0,3.0
CarPosition	39508852	38.8,0.9,-27.4	0.1185	9.5,0.0,3.0
CarPosition	39678411	38.9,0.9,-27.3	0.1192	9.5,-0.2,3.2
CarPosition	39857969	39.1,0.9,-27.3	0.1198	9.4,0.0,3.4
CarPosition	40018618	39.3,0.9,-27.2	0.1205	9.5,-0.2,3.1
CarPosition	40187089	39.4,0.9,-27.1	0.1212	9.5,0.0,3.0
CarPosition	40356604	39.6,0.9,-27.1	0.1227	9.5,-0.2,3.0
CarPosition	40516220	39.7,0.9,-27.0	0.1233	9.5,-0.2,3.0
CarPosition	40695703	39.9,0.9,-27.0	0.1239	9.5,0.0,3.0
CarPosition	40874090	40.1,0.9,-26.9	0.1246	9.5,-0.2,3.0
CarPosition	41033355	40.2,0.9,-26.9	0.1252	9.5,0.0,3.1
CarPosition	41192966	40.4,0.9,-26.8	0.1258	9.5,-0.2,3.1
CarPosition	41374071	40.5,0.9,-26.8	0.1265	9.5,0.0,3.2
CarPosition	41532072	40.7,0.9,-26.7	0.1271	9.5,0.0,3.2
CarPosition	41701823	40.9,0.9,-26.7	0.1277	9.5,-0.2,3.2
CarPosition	41887522	41.0,0.9,-26.6	0.1283	9.5,0.0,3.2
CarPosition	42037152	41.2,0.9,-26.6	0.1289	9.5,-0.2,3.1
CarPosition	42208027	41.3,0.9,-26.5	0.1296	9.5,0.0,3.0
CarPosition	42377007	41.5,0.9,-26.5	0.1302	9.5,-0.2,3.0
CarPosition	42548929	41.7,0.9,-26.4	0.1308	9.6,0.0,2.9
CarPosition	42707493	41.8,0.9,-26.4	0.1314	9.6,0.0,2.9
CarPosition	42897416	42.0,0.9,-26.3	0.1321	9.6,-0.2,2.8
CarPosition	43047019	42.1,0.9,-26.3	0.1327	9.6,0.0,2.8
CarPosition	43226580	42.3,0.9,-26.2	0.1337	9.6,-0.2,2.8
CarPosition	43386158	42.5,0.9,-26.2	0.1343	9.6,0.0,2.8
CarPosition	43555676	42.6,0.9,-26.1	0.1349	9.6,-0.2,2.7
CarPosition	43725224	42.8,0.9,-26.1	0.1354	9.6,-0.2,2.7
CarPosition	43904749	42.9,0.9,-26.1	0.1360	9.6,0.0,2.7
CarPosition	44064326	43.1,0.9,-26.0	0.1366	9.6,-0.2,2.8
CarPosition	44233883	43.3,0.9,-26.0	0.1372	9.6,0.0,2.8
CarPosition	44403427	43.4,0.9,-25.9	0.1378	9.6,-0.2,2.8
CarPosition	44563001	43.6,0.9,-25.9	0.1383	9.6,0.0,2.8
CarPosition	44742532	43.8,0.9,-25.8	0.1389	9.6,-0.2,2.9
CarPosition	44903091	43.9,0.9,-25.8	0.1395	9.6,-0.2,2.9
CarPosition	45071657	44.1,0.9,-25.7	0.1401	9.5,0.0,3.0
CarPosition	45243244	44.2,0.9,-25.7	0.1407	9.5,-0.2,3.0
CarPosition	45415027	44.4,0.9,-25.6	0.1413	9.5,0.0,3.1
CarPosition	45574790	44.6,0.9,-25.6	0.1419	9.5,-0.2,3.2
CarPosition	45772249	44.7,0.9,-25.5	0.1425	9.5,0.0,3.2
CarPosition	45911870	44.9,0.9,-25.5	0.1430	9.5,0.0,3.2
CarPosition	46081789	45.0,0.9,-25.4	0.1436	9.5,-0.2,3.0
CarPosition	46260923	45.2,0.9,-25.4	0.1442	9.5,0.0,3.0
CarPosition	46420485	45.4,0.9,-25.3	0.1448	9.6,-0.2,2.9
CarPosition	46588742	45.5,0.9,-25.3	0.1454	9.6,0.0,2.8
CarPosition	46771199	45.7,0.9,-25.2	0.1459	9.6,-0.2,2.7
CarPosition	46921151	45.8,0.9,-25.2	0.1465	9.6,-0.2,2.7
CarPosition	47107187	46.0,0.9,-25.1	0.1470	9.6,0.0,2.6
CarPosition	47265957	46.2,0.9,-25.1	0.1476	9.7,-0.2,2.5
CarPosition	47431284	46.3,0.9,-25.0	0.1481	9.7,0.0,2.3
CarPosition	47600798	46.5,0.9,-25.0	0.1486	9.7,-0.2,2.2
CarPosition	47790318	46.7,0.9,-25.0	0.1492	9.8,0.0,2.1
CarPosition	47939906	46.8,0.9,-24.9	0.1497	9.7,-0.2,2.2
CarPosition	48110492	47.0,0.9,-24.9	0.1502	9.7,-0.2,2.2
CarPosition	48278990	47.2,0.9,-24.9	0.1508	9.7,0.0,2.2
CarPosition	48448547	47.3,0.9,-24.8	0.1513	9.7,-0.2,2.2
CarPosition	48609173	47.5,0.9,-24.8	0.1518	9.7,0.0,2.2
CarPosition	48793982	47.7,0.9,-24.7	0.1524	9.7,-0.2,2.3
CarPosition	48943627	47.8,0.9,-24.7	0.1529	9.7,0.0,2.5
CarPosition	49113173	48.0,0.9,-24.7	0.1534	9.7,0.0,2.5
CarPosition	49282722	48.1,0.9,-24.6	0.1540	9.6,-0.2,2.6
CarPosition	49452238	48.3,0.9,-24.6	0.1545	9.6,0.0,2.8
CarPosition	49623781	48.5,0.9,-24.5	0.1551	9.6,-0.2,2.9
CarPosition	49793435	48.6,0.9,-24.5	0.1556	9.5,0.0,3.0
CarPosition	49952726	48.8,0.9,-24.4	0.1559	9.6,-0.2,2.7
CarPosition	50126622	48.9,0.9,-24.4	0.1564	9.6,-0.2,2.7
CarPosition	50302137	49.1,0.9,-24.3	0.1569	9.7,0.0,2.6
CarPosition	50472530	49.3,0.9,-24.3	0.1574	9.7,-0.2,2.5
CarPosition	50632695	49.4,0.9,-24.3	0.1579	9.7,0.0,2.4
CarPosition	50811990	49.6,0.9,-24.2	0.1585	9.7,-0.2,2.3
CarPosition	50971606	49.8,0.9,-24.2	0.1590	9.7,0.0,2.4
CarPosition	51142943	49.9,0.9,-24.1	0.1595	9.7,-0.2,2.4
CarPosition	51304254	50.1,0.9,-24.1	0.1600	9.7,-0.2,2.4
CarPosition	51473825	50.2,0.9,-24.1	0.1605	9.7,0.0,2.4
CarPosition	51644315	50.4,0.9,-24.0	0.1610	9.7,-0.2,2.4
CarPosition	51823806	50.6,0.9,-24.0	0.1616	9.7,0.0,2.4
CarPosition	51983416	50.7,0.9,-23.9	0.1621	9.7,-0.2,2.6
CarPosition	52145450	50.9,0.9,-23.9	0.1626	9.6,0.0,2.7
CarPosition	52316592	51.1,0.9,-23.8	0.1631	9.6,0.0,2.7
CarPosition	52494138	51.2,0.9,-23.8	0.1636	9.6,-0.2,2.8
CarPosition	52655004	51.4,0.9,-23.7	0.1642	9.5,0.0,2.9
CarPosition	52834529	51.5,0.9,-23.7	0.1647	9.5,-0.2,3.1
CarPosition	52994106	51.7,0.9,-23.6	0.1653	9.4,0.0,3.4
CarPosition	53155062	51.9,0.9,-23.6	0.1658	9.3,-0.2,3.7
CarPosition	53324975	52.0,0.9,-23.5	0.1664	9.3,-0.2,3.7
CarPosition	53494515	52.2,0.9,-23.4	0.1667	9.2,0.0,3.9
CarPosition	53664067	52.3,0.9,-23.4	0.1668	9.1,-0.2,4.2
CarPosition	53843556	52.5,0.9,-23.3	0.1674	8.9,0.0,4.4
CarPosition	54003559	52.6,0.9,-23.2	0.1680	9.0,-0.2,4.4
CarPosition	54173108	52.8,0.9,-23.1	0.1685	8.9,0.0,4.5
CarPosition	54342804	52.9,0.9,-23.1	0.1691	8.9,-0.2,4.6
CarPosition	54504556	53.1,0.9,-23.0	0.1697	8.9,-0.2,4.6
CarPosition	54685667	53.2,0.9,-22.9	0.1702	8.8,0.0,4.7
CarPosition	54855180	53.4,0.9,-22.8	0.1708	8.8,-0.2,4.8
CarPosition	55024739	53.5,0.9,-22.8	0.1714	8.6,0.0,5.0
CarPosition	55184315	53.7,0.9,-22.7	0.1720	8.5,-0.2,5.2
CarPosition	55353867	53.8,0.9,-22.6	0.1726	8.4,0.0,5.3
CarPosition	55513476	53.9,0.9,-22.5	0.1731	8.4,0.0,5.3
CarPosition	55694668	54.1,0.9,-22.4	0.1738	8.3,-0.2,5.5
CarPosition	55864161	54.2,0.9,-22.3	0.1743	8.2,0.0,5.7
CarPosition	56023825	54.4,0.9,-22.2	0.1749	8.2,-0.2,5.6
CarPosition	56193143	54.5,0.9,-22.1	0.1755	8.2,0.0,5.6
CarPosition	56362669	54.6,0.9,-22.0	0.1761	8.2,-0.2,5.7
CarPosition	56533455	54.8,0.9,-21.9	0.1767	8.2,-0.2,5.7
CarPosition	56703142	54.9,0.9,-21.8	0.1773	8.1,0.0,5.7
CarPosition	56882646	55.1,0.9,-21.7	0.1778	8.1,-0.2,5.7
CarPosition	57042223	55.2,0.9,-21.6	0.1778	8.2,0.0,5.7
CarPosition	57204564	55.3,0.9,-21.5	0.1782	8.2,-0.2,5.6
CarPosition	57374162	55.5,0.9,-21.4	0.1788	8.3,0.0,5.6
CarPosition	57543869	55.6,0.9,-21.3	0.1794	8.3,-0.2,5.6
CarPosition	57713415	55.7,0.9,-21.2	0.1800	8.3,-0.2,5.6
CarPosition	57892742	55.9,0.9,-21.2	0.1806	8.3,0.0,5.6
